"site","latitude","longitude"
78633,42.292,-71.315
78634,39.708,-75.872
78635,38.606,-77.278
78636,38.299,-85.797
78637,44.783,-70.71
78638,43.731,-73.499
78639,40.942,-76.532
78640,42.429,-87.936
78641,35.819,-75.563
78642,44.789,-76.266
78643,42.635,-70.652
78644,43.118,-88.912
78645,44.688,-72.85
78646,41.423,-81.422
78647,40.614,-81.423
78648,46.23,-64.507
78649,44.416,-78.256
78650,40.775,-91.028
78651,44.269,-72.531
78652,44.003,-77.696
78653,39.778,-75.576
78654,41.085,-85.175
78655,40.199,-83.013
78656,46.91,-83.502
78657,31.057,-81.422
78658,43.337,-79.886
78659,40.504,-74.297
78660,40.531,-74.175
78661,46.149,-59.969
78662,41.659,-87.066
78663,35.612,-78.781
78664,43.772,-79.43
78665,45.917,-80.56
78666,45.03,-75.528
78667,35.892,-79.01
78668,42.298,-71.286
78669,40.218,-75.104
78670,45.072,-93.009
78671,42.364,-71.264
78672,40.605,-74
78673,43.065,-89.426
78674,40.782,-81.931
78675,38.737,-90.193
78676,37.367,-77.381
78677,41.612,-83.804
78678,35.774,-78.64
78679,44.449,-74.26
78680,30.262,-93.197
78681,44.168,-73.057
78682,45.583,-78.357
78683,46.19,-61.411
78684,41.172,-81.313
78685,36.022,-79.196
78686,41.079,-90.666
78687,43.623,-72.508
78688,36.014,-87.448
78689,41.515,-73.741
78690,42.213,-85.673
78691,38.843,-94.744
78692,42.134,-76.474
78693,32.883,-88.287
78694,42.843,-78.854
78695,44.914,-76.238
78696,41.511,-72.995
78697,48.371,-70.853
78698,42.741,-83.113
78699,46.101,-64.838
78700,44.953,-93.26
78701,35.671,-78.833
78702,37.363,-77.375
78703,40.715,-74.001
78704,41.967,-88.724
78705,42.413,-71.168
78706,41.403,-75.638
78707,41.375,-81.355
78708,41.44,-73.851
78709,41.934,-72.325
78710,40.433,-79.927
78711,42.245,-89.13
78712,44.635,-75.746
78713,44.65,-63.995
78714,43.129,-77.799
78715,44.749,-73.316
78716,43.407,-80.509
78717,39.948,-75.223
78718,44.957,-93.365
78719,43.329,-89.617
78720,43.458,-85.946
78721,40.516,-74.282
78722,44.497,-73.207
78723,44.266,-69.782
78724,40.659,-73.965
78725,41.626,-87.102
78726,43.032,-90.38
78727,41.407,-73.314
78728,41.149,-73.95
78729,30.716,-88.083
78730,40.01,-74.906
78731,41.956,-87.657
78732,43.207,-70.875
78733,43.777,-79.444
78734,44.787,-93.496
78735,45.131,-93.031
78736,44.254,-72.262
78737,40.182,-88.429
78738,47.998,-84.82
78739,43.522,-89.743
78740,39.953,-75.177
78741,41.867,-80.629
78742,40.808,-81.936
78743,41.89,-77.169
78744,42.402,-82.203
78745,30.255,-88.103
78746,44.236,-64.621
78747,45.16,-64.418
78748,42.426,-71.13
78749,36.089,-86.877
78750,41.668,-91.539
78751,43.403,-89.201
78752,43.131,-70.918
78753,35.957,-83.867
78754,43.087,-89.442
78755,43.585,-72.953
78756,42.715,-75.527
78757,49.41,-82.41
78758,43.041,-71.557
78759,41.012,-81.698
78760,41.786,-72.909
78761,44.656,-63.682
78762,44.843,-69.425
78763,32.012,-81.101
78764,41.008,-81.975
78765,42.334,-71.155
78766,43.667,-79.347
78767,40.355,-94.885
78768,41.581,-81.433
78769,39.989,-75.196
78770,39.219,-76.863
78771,41.159,-77.83
78772,38.933,-92.369
78773,46.173,-89.016
78774,43.217,-79.766
78775,46.042,-60.055
78776,40.726,-82.571
78777,38.212,-85.478
78778,48.435,-68.551
78779,44.238,-76.49
78780,43.583,-73.406
78781,36.061,-86.908
78782,34.976,-83.814
78783,44.052,-66.005
78784,41.382,-75.728
78785,42.307,-71.53
78786,37.113,-89.196
78787,31.914,-86.28
78788,38.901,-77.007
78789,44.014,-70.385
78790,41.918,-80.78
78791,40.711,-77.994
78792,40.719,-73.953
78793,35.638,-78.811
78794,38.513,-76.514
78795,43.631,-72.521
78796,46.327,-84.071
78797,48.434,-89.271
78798,42.717,-73.803
78799,42.268,-91.904
78800,41.62,-91.527
78801,36.31,-75.902
78802,42.465,-71.099
78803,45.505,-71.662
78804,35.46,-82.504
78805,43.271,-81.806
78806,42.641,-82.917
78807,40.618,-73.923
78808,44.376,-72.912
78809,43.734,-79.332
78810,44.955,-93.136
78811,44.298,-72.4
78812,39.926,-75.179
78813,40.211,-88.246
78814,42.586,-76.379
78815,43.513,-80.224
78816,38.321,-76.459
78817,44.319,-79.388
78818,41.922,-80.677
78819,39.003,-75.465
78820,38.932,-77.181
78821,33.747,-84.133
78822,44.75,-78.684
78823,43.217,-89.657
78824,44.476,-63.597
78825,43.85,-69.63
78826,40.761,-73.929
78827,40.625,-74.576
78828,38.313,-79.656
78829,42.767,-88.101
78830,41.172,-81.854
78831,43.922,-89.901
78832,43.078,-89.478
78833,45.505,-73.707
78834,39.568,-75.592
78835,38.913,-77.378
78836,30.435,-84.318
78837,39.111,-91.831
78838,44.452,-88.021
78839,47.754,-79.702
78840,40.205,-74.663
78841,42.551,-71.049
78842,41.369,-70.722
78843,41.257,-74.846
78844,45.268,-72.154
78845,42.359,-71.052
78846,46.409,-80.992
78847,38.112,-76.476
78848,44.97,-93.199
78849,38.629,-90.591
78850,38.112,-94.333
78851,42.308,-71.309
78852,41.733,-91.569
78853,34.762,-77.459
78854,40.806,-77.896
78855,46.918,-84.653
78856,44.826,-93.16
78857,47.081,-70.776
78858,40.76,-73.893
78859,36.175,-75.75
78860,40.324,-74.257
78861,43.067,-87.869
78862,44.561,-72.934
78863,46.742,-71.3
78864,31.343,-89.277
78865,39.91,-85.413
78866,44.051,-64.718
78867,41.683,-71.946
78868,41.459,-88.174
78869,45.564,-76.416
78870,35.195,-86.135
78871,34.923,-82.437
78872,44.015,-73.156
78873,43.283,-89.655
78874,42.5,-71.253
78875,40.068,-82.816
78876,44.292,-70.002
78877,39.102,-76.59
78878,43.215,-70.861
78879,43.52,-80.223
78880,37.889,-78.519
78881,35.048,-85.325
78882,43.719,-79.589
78883,38.827,-77.123
78884,37.973,-90.044
78885,39.265,-84.293
78886,32.271,-90.149
78887,39.92,-75.985
78888,39.041,-76.638
78889,43.018,-89.509
78890,41.803,-93.737
78891,38.953,-90.355
78892,46.086,-60.908
78893,42.341,-71.109
78894,35.55,-79.025
78895,43.626,-79.331
78896,40.78,-73.972
78897,32.733,-80.179
78898,43.1,-88.348
78899,28.061,-80.956
78900,45.455,-64.849
78901,42.701,-78.89
78902,42.893,-85.944
78903,30.631,-81.6
78904,33.196,-87.529
78905,46.163,-59.951
78906,35.649,-82.416
78907,35.959,-78.935
78908,40.667,-73.926
78909,46.203,-61.375
78910,45.546,-73.341
78911,46.706,-60.94
78912,42.907,-71.268
78913,42.446,-76.481
78914,40.018,-75.409
78915,42.558,-72.592
78916,43.706,-72.285
78917,40.132,-84.15
78918,45.535,-75.711
78919,41.324,-73
78920,41.476,-81.657
78921,39.823,-76.765
78922,28.415,-81.509
78923,34.754,-84.708
78924,44.669,-74.956
78925,47.122,-88.578
78926,42.789,-73.794
78927,47.952,-91.72
78928,39.641,-74.511
78929,40.42,-86.897
78930,46.438,-93.724
78931,44.868,-93.174
78932,47.481,-94.885
78933,45.759,-90.421
78934,41.737,-88.174
78935,44.672,-70.148
78936,40.7,-74.054
78937,42.099,-72.309
78938,43.214,-89.747
78939,44.905,-93.295
78940,39.627,-76.378
78941,38.667,-90.348
78942,44.891,-93.35
78943,45.694,-94.251
78944,44.029,-69.544
78945,45.585,-78.486
78946,45.483,-76.221
78947,44.818,-73.072
78948,40.543,-79.905
78949,43.668,-92.979
78950,42.841,-73.904
78951,42.404,-71.291
78952,44.611,-79.061
78953,35.793,-78.697
78954,42.624,-73.725
78955,43.049,-87.97
78956,44.634,-93.156
78957,38.842,-76.941
78958,39.468,-76.737
78959,47.058,-70.852
78960,45.314,-75.842
78961,39.912,-85.412
78962,40.9,-73.85
78963,42.441,-71.057
78964,39.272,-76.476
78965,40.553,-79.703
78966,39.29,-84.695
78967,36.892,-88.108
78968,45.004,-93.499
78969,28.372,-81.279
78970,32.699,-93.936
78971,38.687,-82.193
78972,42.552,-70.877
78973,40.219,-74.001
78974,42.154,-86.379
78975,44.261,-72.56
78976,40.734,-74
78977,43.288,-79.893
78978,42.857,-72.482
78979,43.78,-79.379
78980,38.557,-90.491
78981,41.901,-89.342
78982,43.877,-79.428
78983,42.041,-74.121
78984,35.396,-82.771
78985,45.503,-73.578
78986,40.989,-73.68
78987,43.928,-79.414
78988,41.972,-80.747
78989,28.808,-82.304
78990,44.641,-86.14
78991,40.236,-83.183
78992,44.055,-92.058
78993,41.67,-91.507
78994,41.521,-72.56
78995,44.953,-93.234
78996,45.517,-73.325
78997,41.619,-83.792
78998,30.657,-84.973
78999,40.69,-73.473
79000,46.58,-82.992
79001,42.456,-71.906
79002,31.388,-89.262
79003,44.362,-71.534
79004,41.647,-91.501
79005,44.836,-81.054
79006,38.308,-77.473
79007,42.017,-80.378
79008,40.952,-75.429
79009,41.104,-73.417
79010,41.407,-90.552
79011,43.5,-89.634
79012,46.783,-71.329
79013,41.076,-87.596
79014,33.923,-84.605
79015,38.476,-90.297
79016,41.765,-88.335
79017,42.095,-80.071
79018,44.016,-73.174
79019,43.897,-78.793
79020,35.806,-78.706
79021,41.815,-80.767
79022,43.059,-88.12
79023,39.775,-77.369
79024,29.727,-82.38
79025,43.205,-89.74
79026,43.252,-89.738
79027,39.644,-74.647
79028,41.392,-88.34
79029,42.28,-83.745
79030,43.376,-80.99
79031,42.731,-83.101
79032,46.328,-79.461
79033,41.981,-72.391
79034,39.097,-77.105
79035,37.566,-79.111
79036,45.12,-76.349
79037,41.645,-88.105
79038,48.421,-71.051
79039,41.467,-81.474
79040,41.962,-71.287
79041,38.927,-92.362
79042,44.984,-67.29
79043,41.457,-82.673
79044,42.241,-88.976
79045,42.04,-70.204
79046,48.451,-89.264
79047,33.777,-84.395
79048,41.962,-87.643
79049,35.797,-78.686
79050,43.263,-71.656
79051,39.414,-84.308
79052,38.144,-84.516
79053,42.715,-73.207
79054,30.293,-85.593
79055,39.203,-76.927
79056,28.148,-82.239
79057,43.154,-73.127
79058,43.059,-72.037
79059,29.603,-81.987
79060,43.1,-87.907
79061,39.228,-82.952
79062,46.221,-67.722
79063,42.29,-71.189
79064,43.024,-78.779
79065,42.295,-89.125
79066,36.125,-80.284
79067,47.684,-70.754
79068,45.323,-75.582
79069,27.912,-82.774
79070,40.438,-79.956
79071,42.961,-89.214
79072,44.363,-71.545
79073,39.151,-74.646
79074,41.109,-81.923
79075,42.795,-73.797
79076,46.361,-72.193
79077,40.785,-74.041
79078,35.814,-78.715
79079,41.409,-71.607
79080,40.949,-75.7
79081,38.541,-89.879
79082,45.144,-93.096
79083,39.879,-75.042
79084,36.013,-79.197
79085,46.408,-89.149
79086,34.638,-84.333
79087,43.672,-79.339
79088,44.477,-72.479
79089,46.85,-92.084
79090,41.741,-70.061
79091,33.937,-83.367
79092,37.671,-77.925
79093,41.502,-73.53
79094,40.619,-74.846
79095,41.32,-72.912
79096,41.834,-72.856
79097,41.961,-73.441
79098,42.392,-72.531
79099,39.912,-85.414
79100,48.378,-53.908
79101,45.562,-73.817
79102,45.096,-75.634
79103,44.399,-66.224
79104,43.122,-89.452
79105,39.963,-88.901
79106,41.846,-88.012
79107,39.883,-82.806
79108,34.765,-83.925
79109,43.11,-71.603
79110,40.714,-89.594
79111,46.138,-81.196
79112,45.2,-79.501
79113,43.199,-73.053
79114,39.865,-75.436
79115,42.229,-71.31
79116,44.9,-93.274
79117,38.066,-78.892
79118,44.882,-93.192
79119,41.581,-83.593
79120,49.778,-74.84
79121,35.822,-78.734
79122,47.905,-91.84
79123,39.045,-76.959
79124,42.139,-72.024
79125,46.849,-71.281
79126,38.585,-90.568
79127,43.75,-79.436
79128,30.425,-91.026
79129,44.758,-93.18
79130,39.698,-86.012
79131,41.253,-70.002
79132,38.793,-77.272
79133,42.782,-73.681
79134,44.27,-72.578
79135,39.936,-85.968
79136,38.592,-90.513
79137,33.93,-82.335
79138,41.744,-92.854
79139,41.499,-71.383
79140,40.744,-73.514
79141,35.352,-90.053
79142,39.052,-77.334
79143,39.088,-84.584
79144,36.105,-94.19
79145,46.196,-79.271
79146,37.187,-86.101
79147,44.91,-68.67
79148,30.639,-81.57
79149,41.448,-70.557
79150,44.023,-73.145
79151,37.732,-77.637
79152,42.487,-89.261
79153,33.794,-83.716
79154,39.023,-94.748
79155,45.807,-75.639
79156,46.261,-60.988
79157,45.119,-93.388
79158,39.817,-83.983
79159,43.744,-70.185
79160,42.643,-70.914
79161,37.731,-89.235
79162,42.28,-71.84
79163,35.411,-94.514
79164,50.144,-74.296
79165,40.123,-82.927
79166,42.633,-88.125
79167,40.495,-79.965
79168,43.024,-89.432
79169,30.075,-84.179
79170,45.351,-75.816
79171,44.799,-63.757
79172,42.638,-72.586
79173,44.501,-63.532
79174,40.745,-74.002
79175,42.846,-78.861
79176,41.279,-81.39
79177,42.076,-82.492
79178,38.824,-78.17
79179,27.847,-82.608
79180,41.072,-73.86
79181,43.662,-70.275
79182,38.374,-75.543
79183,30.947,-81.691
79184,42.41,-83.958
79185,42.268,-72.597
79186,42.121,-70.677
79187,41.004,-81.979
79188,44.912,-93.051
79189,47.334,-92.651
79190,39.235,-76.887
79191,46.625,-85.038
79192,35.471,-82.499
79193,43.762,-79.244
79194,45.859,-83.014
79195,43.561,-70.281
79196,45.612,-79.861
79197,44.825,-93.262
79198,42.2,-88.957
79199,43.838,-79.173
79200,35.208,-78.975
79201,40.618,-79.161
79202,35.406,-82.756
79203,38.837,-76.956
79204,32.404,-82.307
79205,38.877,-78.516
79206,42.304,-71.101
79207,40.187,-76.959
79208,49.016,-57.585
79209,46.078,-83.913
79210,39.476,-82.583
79211,41.772,-70.5
79212,38.696,-90.237
79213,43.222,-89.639
79214,43.646,-70.276
79215,45.482,-61.033
79216,42.645,-73.781
79217,44.078,-72.553
79218,43.267,-72.87
79219,41.687,-70.054
79220,45.555,-94.161
79221,40.255,-83.385
79222,32.579,-89.87
79223,45.551,-94.091
79224,35.867,-78.92
79225,39.869,-84.274
79226,43.97,-84.844
79227,43.633,-79.326
79228,41.374,-74.587
79229,43.104,-77.439
79230,41.499,-74.213
79231,33.741,-84.418
79232,45.275,-92.136
79233,42.664,-72.315
79234,41.254,-81.29
79235,28.986,-82.468
79236,43.258,-79.984
79237,42.177,-89.012
79238,35.707,-77.928
79239,41.135,-81.574
79240,37.001,-76.313
79241,44.936,-91.291
79242,43.123,-80.253
79243,44.956,-70.303
79244,43.266,-79.965
79245,44.806,-93.318
79246,41.565,-82.849
79247,43.883,-89.947
79248,43.219,-77.552
79249,35.488,-82.64
79250,39.215,-77.461
79251,42.334,-71.209
79252,44.208,-72.784
79253,40.658,-73.995
79254,40.958,-74.385
79255,42.515,-83.436
79256,40.528,-90.137
79257,38.349,-90.98
79258,33.898,-84.37
79259,39.057,-94.604
79260,43.538,-65.602
79261,39.967,-82.953
79262,40.18,-82.468
79263,44.495,-77.286
79264,41.06,-83.646
79265,44.917,-76.239
79266,43.642,-79.355
79267,41.886,-89.324
79268,43.813,-79.584
79269,36.215,-86.613
79270,43.367,-89.606
79271,42.096,-83.444
79272,36.272,-78.912
79273,40.026,-74.397
79274,44.719,-93.637
79275,38.166,-85.781
79276,45.388,-93.339
79277,44.384,-68.239
79278,37.513,-93.807
79279,29.714,-81.395
79280,35.814,-78.784
79281,37.767,-84.345
79282,41.729,-72.663
79283,45.002,-93.312
79284,42.727,-83.16
79285,42.297,-71.095
79286,45.499,-93.712
79287,42.07,-87.945
79288,45.478,-93.714
79289,43.47,-80.621
79290,39.508,-84.728
79291,40.071,-85.671
79292,45.404,-75.685
79293,43.709,-79.963
79294,39.825,-75.537
79295,38.616,-77.125
79296,46.469,-78.957
79297,30.993,-88.799
79298,43.019,-88.224
79299,41.817,-88.063
79300,42.36,-71.11
79301,48.344,-89.359
79302,43.609,-72.971
79303,42.449,-76.495
79304,42.473,-71.187
79305,40.774,-74.589
79306,37.784,-79.441
79307,38.945,-77.075
79308,28.605,-80.669
79309,44.997,-93.369
79310,39.154,-76.821
79311,41.566,-93.782
79312,42.841,-88.181
79313,42.681,-81.333
79314,39.203,-84.443
79315,38.912,-76.945
79316,35.652,-78.788
79317,40.022,-83.195
79318,41.949,-87.643
79319,40.724,-74.729
79320,40.618,-80.024
79321,41.95,-80.763
79322,43.389,-71.736
79323,42.979,-72.024
79324,42.553,-84.382
79325,42.998,-81.261
79326,44.669,-63.421
79327,41.721,-91.533
79328,42.295,-71.826
79329,40.852,-73.817
79330,35.212,-80.787
79331,42.027,-73.907
79332,44.371,-72.726
79333,44.355,-78.292
79334,40.706,-74.045
79335,45.246,-75.635
79336,42.918,-71.449
79337,45.169,-93.101
79338,39.986,-75.265
79339,39.241,-84.481
79340,40.339,-80.197
79341,47.338,-91.196
79342,29.662,-82.398
79343,41.555,-87.288
79344,44.548,-72.981
79345,44.457,-89.646
79346,40.726,-74.35
79347,42.565,-81.595
79348,48.45,-89.363
79349,36.272,-80.461
79350,46.169,-85.998
79351,47.055,-88.593
79352,45.479,-93.714
79353,46.306,-84.678
79354,41.389,-73.769
79355,35.432,-94.999
79356,42.324,-82.842
79357,44.053,-75.281
79358,37.756,-79.179
79359,29.182,-81.833
79360,44.603,-80.818
79361,43.361,-79.891
79362,33.337,-86.922
79363,40.66,-73.965
79364,38.942,-83.377
79365,43.057,-70.776
79366,44.351,-78.288
79367,39,-76.939
79368,47.394,-69.935
79369,42.286,-74.75
79370,40.302,-79.891
79371,36.141,-81.749
79372,38.891,-77.133
79373,40.084,-82.515
79374,45.726,-76.091
79375,37.367,-81.203
79376,44.044,-72.625
79377,43.374,-89.647
79378,37.525,-77.472
79379,45.547,-75.51
79380,41.67,-72.948
79381,39.52,-75.576
79382,42.003,-83.316
79383,44.835,-71.406
79384,37.76,-83.896
79385,44.35,-72.452
79386,30.755,-88.655
79387,44.158,-64.564
79388,44.849,-80.026
79389,41.041,-74.01
79390,45.552,-94.144
79391,40.719,-74.007
79392,30.126,-81.557
79393,40.174,-88.255
79394,37.533,-77.547
79395,39.115,-84.491
79396,33.762,-78.944
79397,46.145,-64.769
79398,38.231,-85.709
79399,41.596,-72.878
79400,35.711,-78.614
79401,43.241,-89.788
79402,43.239,-89.627
79403,45.182,-79.539
79404,38.696,-77.494
79405,34.978,-80.55
79406,42.455,-71.124
79407,34.748,-86.519
79408,39.19,-76.861
79409,46.81,-84.429
79410,43.149,-76.052
79411,33.425,-86.804
79412,42.061,-88.171
79413,42.758,-83.077
79414,40.17,-75.204
79415,45.273,-75.686
79416,44.962,-93.158
79417,45.141,-76.147
79418,41.906,-87.699
79419,41.271,-71.985
79420,42.446,-73.212
79421,46.461,-85.004
79422,44.508,-80.211
79423,43.357,-89.785
79424,43.32,-73.237
79425,30.439,-91.081
79426,41.656,-83.782
79427,44.085,-79.334
79428,45.046,-79.318
79429,45.522,-73.601
79430,46.445,-63.774
79431,36.721,-76.655
79432,41.812,-71.466
79433,40.837,-73.549
79434,45.152,-93.202
79435,40.089,-83.105
79436,44.606,-79.813
79437,43.647,-79.418
79438,46.406,-93.877
79439,43.249,-79.897
79440,36.292,-94.427
79441,39.283,-76.71
79442,46.169,-63.274
79443,35.499,-80.837
79444,45.418,-80.158
79445,43.268,-79.889
79446,41.162,-81.338
79447,47.022,-52.891
79448,41.556,-83.626
79449,45.547,-73.778
79450,42.938,-87.981
79451,44.677,-84.252
79452,42.722,-73.862
79453,44.949,-71.829
79454,38.932,-77.07
79455,33.685,-84.116
79456,45.616,-72.964
79457,42.027,-73.136
79458,43.639,-65.816
79459,38.303,-78.818
79460,44.443,-73.175
79461,45.017,-93.063
79462,42.552,-76.638
79463,43.72,-79.318
79464,38.937,-77.059
79465,36.188,-79.849
79466,44.258,-91.932
79467,44.853,-78.63
79468,43.96,-80.235
79469,38.932,-77.368
79470,42.163,-74.138
79471,41.837,-88.029
79472,44.779,-71.781
79473,45.853,-64.183
79474,46.066,-79.772
79475,43.335,-89.695
79476,38.455,-90.096
79477,43.451,-72.163
79478,46.859,-79.219
79479,44.004,-79.746
79480,42.718,-70.78
79481,46.254,-60.097
79482,40.509,-89.911
79483,40.814,-89.587
79484,40.451,-88.08
79485,45.123,-78.053
79486,45.836,-66.489
79487,44.678,-78.062
79488,38.54,-90.252
79489,39.255,-84.514
79490,43.127,-77.484
79491,40.788,-86.777
79492,45.765,-67.607
79493,41.925,-80.765
79494,44.921,-93.415
79495,42.476,-71.885
79496,43.894,-79.025
79497,33.245,-83.424
79498,44.011,-75.323
79499,42.349,-87.984
79500,42.289,-83.739
79501,32.21,-83.747
79502,45.384,-84.937
79503,41.909,-88.191
79504,43.618,-72.805
79505,43.716,-85.038
79506,41.994,-83.215
79507,41.834,-72.863
79508,41.715,-74.071
79509,44.99,-93.297
79510,39.82,-86.089
79511,41.967,-87.695
79512,35.351,-77.958
79513,45.013,-62.1
79514,47.787,-90.547
79515,43.351,-71.22
79516,45.664,-81.969
79517,42.305,-85.655
79518,43.016,-81.315
79519,42.178,-83.779
79520,43.546,-72.257
79521,39.951,-75.206
79522,44.491,-72.992
79523,42.479,-76.453
79524,43.864,-79.3
79525,29.813,-81.315
79526,31.93,-92.831
79527,45.565,-73.567
79528,46.162,-62.534
79529,41.752,-71.348
79530,43.813,-79.092
79531,41.458,-81.304
